Index,Fibonacci Number,Execution Time (seconds),Execution Time (nanoseconds)
97,-3659523366270331776,0.000000792000,792
98,-8612576878699335103,0.000000834000,834
99,6174643828739884737,0.000000833000,833
100,-2437933049959450366,0.000000875000,875
101,3736710778780434371,0.000000875000,875
102,1298777728820984005,0.000000875000,875
103,5035488507601418376,0.000000875000,875
104,6334266236422402381,0.000000875000,875
105,-7076989329685730859,0.000000875000,875
106,-742723093263328478,0.000000917000,917
107,-7819712422949059337,0.000000917000,917
108,-8562435516212387815,0.000000916000,916
109,2064596134548104464,0.000000916000,916
110,-6497839381664283351,0.000000958000,958
111,-4433243247116178887,0.000000917000,917
112,7515661444929089378,0.000000958000,958
113,3082418197812910491,0.000000917000,917
114,-7848664430967551747,0.000000959000,959
115,-4766246233154641256,0.000000958000,958
116,5831833409587358613,0.000000958000,958
117,1065587176432717357,0.000001042000,1042
118,6897420586020075970,0.000001000000,1000
119,7963007762452793327,0.000001000000,1000
120,-3586315725236682319,0.000001000000,1000
121,4376692037216111008,0.000001041000,1041
122,790376311979428689,0.000001000000,1000
123,5167068349195539697,0.000001042000,1042
124,5957444661174968386,0.000001041000,1041
125,-7322231063339043533,0.000001041000,1041
126,-1364786402164075147,0.000001084000,1084
127,-8687017465503118680,0.000001042000,1042
128,8394940206042357789,0.000001084000,1084
129,-292077259460760891,0.000001166000,1166
130,8102862946581596898,0.000001083000,1083
131,7810785687120836007,0.000001125000,1125
132,-2533095440007118711,0.000001125000,1125
133,5277690247113717296,0.000001250000,1250
134,2744594807106598585,0.000001208000,1208
135,8022285054220315881,0.000001125000,1125
136,-7679864212382637150,0.000001125000,1125
137,342420841837678731,0.000001167000,1167
138,-7337443370544958419,0.000001167000,1167
139,-6995022528707279688,0.000001167000,1167
140,4114278174457313509,0.000001167000,1167
141,-2880744354249966179,0.000001167000,1167
142,1233533820207347330,0.000001208000,1208
143,-1647210534042618849,0.000001166000,1166
144,-413676713835271519,0.000001209000,1209
145,-2060887247877890368,0.000001250000,1250
146,-2474563961713161887,0.000001208000,1208
147,-4535451209591052255,0.000001250000,1250
148,-7010015171304214142,0.000001250000,1250
149,6901277692814285219,0.000001250000,1250
150,-108737478489928923,0.000001250000,1250
151,6792540214324356296,0.000001292000,1292
152,6683802735834427373,0.000001291000,1291
153,-4970401123550767947,0.000001250000,1250
154,1713401612283659426,0.000001292000,1292
155,-3256999511267108521,0.000001292000,1292
156,-1543597898983449095,0.000001333000,1333
157,-4800597410250557616,0.000001333000,1333
158,-6344195309234006711,0.000001333000,1333
159,7301951354224987289,0.000001334000,1334
160,957756044990980578,0.000001375000,1375
161,8259707399215967867,0.000001334000,1334
162,9217463444206948445,0.000001375000,1375
163,-969573230286635304,0.000001375000,1375
164,8247890213920313141,0.000001375000,1375
165,7278316983633677837,0.000001375000,1375
166,-2920536876155560638,0.000001416000,1416
167,4357780107478117199,0.000001375000,1375
168,1437243231322556561,0.000001416000,1416
169,5795023338800673760,0.000001417000,1417
170,7232266570123230321,0.000001417000,1417
171,-5419454164785647535,0.000001417000,1417
172,1812812405337582786,0.000001458000,1458
173,-3606641759448064749,0.000001458000,1458
174,-1793829354110481963,0.000001459000,1459
175,-5400471113558546712,0.000001458000,1458
176,-7194300467669028675,0.000001458000,1458
177,5851972492481976229,0.000001500000,1500
178,-1342327975187052446,0.000001500000,1500
179,4509644517294923783,0.000001541000,1541
180,3167316542107871337,0.000001500000,1500
181,7676961059402795120,0.000001541000,1541
182,-7602466472198885159,0.000001541000,1541
183,74494587203909961,0.000001542000,1542
184,-7527971884994975198,0.000001541000,1541
185,-7453477297791065237,0.000001542000,1542
186,3465294890923511181,0.000001583000,1583
187,-3988182406867554056,0.000001583000,1583
188,-522887515944042875,0.000001542000,1542
189,-4511069922811596931,0.000001584000,1584
190,-5033957438755639806,0.000001625000,1625
191,8901716712142314879,0.000001625000,1625
192,3867759273386675073,0.000001625000,1625
193,-5677268088180561664,0.000001625000,1625
194,-1809508814793886591,0.000001625000,1625
195,-7486776902974448255,0.000001667000,1667
196,9150458355941216770,0.000001667000,1667
197,1663681452966768515,0.000001667000,1667
198,-7632604264801566331,0.000001667000,1667
199,-5968922811834797816,0.000001666000,1666
200,4845216997073187469,0.000001666000,1666
